TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,IsBadWeather,WeatherAssessment,Progress,Weekend,DayCount,Delay,predict
87,38,1,1,37,180,22696,0,9.523809523809524,42.5287356321839,0,223,23,23.05432819373688
125,25,3,2,22,143,17751,0,32.25806451612903,17.599999999999998,0,55,14,14.286116172011546
135,35,2,2,33,185,23046,0,0.0,24.444444444444443,0,139,25,25.71671403795314
136,133,1,1,132,698,86089,0,7.6923076923076925,97.05882352941175,0,308,19,19.05210296184255
124,115,1,1,114,608,76118,0,19.35483870967742,91.93548387096774,0,364,5,4.9896213375455005
144,129,1,1,128,639,81200,0,9.67741935483871,88.88888888888889,1,337,12,12.172014109571322
119,82,1,0,81,382,54784,0,0.0,68.0672268907563,1,505,21,20.248994716841267
124,115,1,1,114,609,76118,0,19.35483870967742,91.93548387096774,1,365,5,4.983036362846647
125,51,2,2,49,269,33590,0,9.523809523809524,39.2,1,198,9,8.793535002527065
140,39,1,1,38,208,25833,0,7.6923076923076925,27.142857142857142,1,198,15,15.2304497980074
132,52,3,2,49,276,33814,0,0.0,37.121212121212125,1,114,3,3.174870523423536
93,61,2,2,59,282,37992,0,0.0,63.44086021505376,0,171,24,23.95907372525086
111,97,1,1,96,462,58122,0,11.538461538461538,86.48648648648648,0,535,9,8.976112664408689
119,82,1,0,81,382,54784,0,0.0,68.0672268907563,0,507,21,20.22587497365909
112,110,1,1,109,574,64688,0,3.8461538461538463,97.32142857142856,0,647,40,40.17457206859264
95,8,2,1,6,39,8328,0,33.33333333333333,6.315789473684211,0,31,7,6.940731916599773
135,36,2,2,34,189,23436,0,0.0,25.185185185185183,0,143,25,25.16854646239496
81,18,1,1,17,101,14198,0,4.761904761904762,20.98765432098765,0,87,24,23.81097037549786
85,41,2,2,39,234,25456,0,3.8461538461538463,45.88235294117647,0,144,18,17.44974052405975
111,97,1,1,96,463,58122,0,11.538461538461538,86.48648648648648,0,536,9,8.978429847943303
87,39,1,1,38,183,23122,0,9.523809523809524,43.67816091954023,0,228,23,23.270580397563904
85,43,2,1,41,237,25996,0,3.8461538461538463,48.23529411764706,0,145,18,17.76724038495901
135,37,2,1,35,194,24272,0,0.0,25.925925925925924,0,145,25,24.899119677487548
101,82,2,1,80,398,51764,0,9.67741935483871,79.20792079207921,0,201,5,4.978556075065868
89,2,2,0,0,11,0,0,22.58064516129032,0.0,0,5,16,16.005339255779703
108,80,1,1,79,455,51506,0,35.483870967741936,73.14814814814815,0,454,7,7.213569302624606
87,40,2,1,38,185,23122,0,9.523809523809524,43.67816091954023,0,230,23,22.8365094426206
141,133,1,1,132,702,88820,0,11.538461538461538,93.61702127659576,0,482,17,17.02380272268256
138,38,1,1,37,201,23084,0,0.0,26.81159420289855,0,174,1,1.1751922475666703
109,58,1,1,57,305,39724,1,19.047619047619047,52.293577981651374,0,371,40,40.01668976889938
124,119,1,1,118,618,78524,1,19.35483870967742,95.16129032258064,0,371,5,5.002633927273749
148,146,1,1,145,812,95467,1,14.285714285714285,97.97297297297295,0,707,26,26.48938000799372
111,107,1,1,106,505,66656,0,35.483870967741936,95.4954954954955,1,428,8,7.981289758334711
150,64,2,2,62,339,39599,0,7.6923076923076925,41.333333333333336,1,204,11,11.089557874474636
124,119,1,1,118,620,78524,0,19.35483870967742,95.16129032258064,1,373,5,5.011729208474392
93,61,2,2,59,291,37992,1,0.0,63.44086021505376,0,178,24,23.85508550007195
141,133,1,1,132,704,88820,1,11.538461538461538,93.61702127659576,0,486,17,16.97647953056203
144,93,3,3,90,513,55007,0,6.451612903225806,62.5,0,179,3,2.4568825119908557
136,136,1,1,135,709,87252,0,7.6923076923076925,99.26470588235294,0,320,19,18.702946771786813
93,62,2,2,60,295,38479,0,0.0,64.51612903225806,0,180,24,24.086373107704063
144,94,3,2,91,517,55638,0,6.451612903225806,63.19444444444444,0,180,3,2.998155613573047
109,58,1,1,57,307,39724,0,19.047619047619047,52.293577981651374,0,376,40,39.98095890531273
119,82,1,1,81,388,54784,0,0.0,68.0672268907563,0,516,21,21.1191244778545
132,56,3,3,53,301,36342,0,0.0,40.15151515151515,0,124,3,3.3866051636700405
91,64,1,1,63,359,40491,0,38.095238095238095,69.23076923076923,0,460,23,22.971741723038363
141,133,1,1,132,704,88820,0,11.538461538461538,93.61702127659576,0,488,17,16.98667927586412
93,27,1,1,26,147,18625,0,6.451612903225806,27.956989247311824,0,96,12,12.067626012780025
119,83,1,1,82,390,55718,0,0.0,68.90756302521008,0,517,21,21.02226536378454
139,121,3,1,118,595,77494,0,19.23076923076924,84.89208633093526,0,237,35,34.80187901735685
93,28,1,1,27,150,19232,0,6.451612903225806,29.03225806451613,0,98,12,11.827105576143154
111,109,1,1,108,514,67566,0,35.483870967741936,97.2972972972973,1,435,8,8.0071491166441
125,53,2,2,51,286,35097,0,9.523809523809524,40.8,1,211,9,8.92295682444616
111,100,1,1,99,476,60269,0,11.538461538461538,89.1891891891892,1,547,9,8.997231561533013
109,59,1,1,58,309,40183,0,19.047619047619047,53.21100917431193,1,380,40,40.21607714218205
115,48,1,1,47,240,29814,0,9.523809523809524,40.869565217391305,1,212,28,28.105534568209592
138,39,1,1,38,208,23699,0,0.0,27.536231884057973,1,184,1,1.3681735587486088
117,117,1,1,116,629,70499,0,23.809523809523807,99.14529914529916,1,828,24,24.00544403882141
136,136,1,1,135,712,87252,0,7.6923076923076925,99.26470588235294,0,325,19,19.062336527628943
141,5,3,0,2,39,2128,0,22.58064516129032,1.4184397163120568,0,17,6,6.292708133777936
85,46,2,1,44,258,27764,0,3.8461538461538463,51.76470588235295,0,157,18,17.200246357924485
87,41,2,1,39,200,23754,0,9.523809523809524,44.82758620689656,0,241,23,22.916943348993087
93,29,1,1,28,153,20214,0,6.451612903225806,30.107526881720432,0,101,12,11.9073704353939
111,109,1,1,108,517,67566,0,35.483870967741936,97.2972972972973,0,438,8,8.007418737667209
85,46,2,1,44,260,27764,0,3.8461538461538463,51.76470588235295,0,158,18,17.209358653619134
91,65,1,1,64,363,40838,0,38.095238095238095,70.32967032967034,0,466,23,23.100613346490505
138,40,1,0,39,211,24268,0,0.0,28.26086956521739,0,186,1,1.0220702540498363
89,6,2,0,4,35,5263,0,22.58064516129032,4.49438202247191,0,18,16,16.04204295843506
136,136,1,1,135,713,87252,1,7.6923076923076925,99.26470588235294,0,327,19,19.07431485522393
141,134,1,1,133,710,89268,1,11.538461538461538,94.32624113475178,0,495,17,16.88347357259245
93,30,1,1,29,156,20735,1,6.451612903225806,31.18279569892473,0,103,12,11.98286120655372
135,41,2,2,39,212,26257,1,0.0,28.88888888888889,0,159,25,25.242924901360094
125,56,2,2,54,297,37647,1,9.523809523809524,43.2,0,216,9,8.959355540800757
147,69,3,3,66,373,44996,1,0.0,44.89795918367347,0,132,4,3.6602389852718735
91,65,1,1,64,365,40838,1,38.095238095238095,70.32967032967034,0,468,23,23.091565384696665
125,39,3,2,36,212,26208,1,32.25806451612903,28.8,0,76,14,13.85214524879798
136,136,1,1,135,714,87252,1,7.6923076923076925,99.26470588235294,0,329,19,19.09414531664079
132,61,3,3,58,325,38808,1,0.0,43.93939393939394,0,133,3,3.6658309490025687
138,40,1,0,39,212,24268,1,0.0,28.26086956521739,0,189,1,1.134265602504243
117,117,1,1,116,631,70499,1,23.809523809523807,99.14529914529916,0,833,24,24.001992115929355
85,48,2,1,46,269,29200,0,3.8461538461538463,54.11764705882353,1,162,18,18.22399550632487
139,125,2,1,123,618,80587,0,19.23076923076924,88.48920863309353,1,246,35,34.497993006998016
144,99,3,3,96,546,59552,0,6.451612903225806,66.66666666666666,1,191,3,3.4094489909816303
140,42,1,1,41,225,26691,0,7.6923076923076925,29.28571428571429,1,219,15,14.992505437810692
129,48,3,3,45,262,30229,0,7.6923076923076925,34.88372093023256,1,107,6,5.964671355084917
138,40,1,0,39,212,24268,0,0.0,28.26086956521739,1,191,1,1.4192418483724083
148,148,1,1,147,820,96564,0,14.285714285714285,99.32432432432432,1,723,26,26.1095713158913
109,59,1,1,58,314,40183,0,19.047619047619047,53.21100917431193,0,388,40,40.22708605533786
125,57,2,2,55,302,38504,0,9.523809523809524,44.0,0,221,9,8.884331071889179
147,72,3,2,69,386,46913,0,0.0,46.93877551020408,0,137,4,4.375827478060685
144,132,1,1,131,658,83360,0,9.67741935483871,90.9722222222222,0,361,12,12.193190574993608
141,135,1,1,134,716,89885,0,11.538461538461538,95.0354609929078,0,501,17,16.87852789483277
111,111,1,1,110,525,69154,0,35.483870967741936,99.09909909909908,0,446,8,8.718521633658568
85,49,2,1,47,272,30036,0,3.8461538461538463,55.294117647058826,0,166,18,18.23311322102178
125,43,3,2,40,234,28302,0,32.25806451612903,32.0,0,82,14,14.024476559086407
95,14,2,0,12,73,11958,0,33.33333333333333,12.63157894736842,0,54,7,6.866284421277172
111,103,1,1,102,484,62067,1,11.538461538461538,91.8918918918919,0,559,9,9.07264601074759
129,51,3,3,48,274,31804,1,7.6923076923076925,37.2093023255814,0,111,6,5.958850074117706
150,73,2,2,71,376,46557,1,7.6923076923076925,47.333333333333336,0,224,11,12.552176719201968
91,66,1,1,65,371,41337,1,38.095238095238095,71.42857142857143,0,476,23,23.039269401866264
81,22,1,0,21,119,17047,1,4.761904761904762,25.925925925925924,0,112,24,23.76095649320429
134,42,2,2,40,230,26862,0,0.0,29.85074626865672,1,141,27,27.07333754121079
124,123,1,1,122,638,81005,0,19.35483870967742,98.38709677419357,1,393,5,5.051223898500396
144,103,3,2,100,569,62022,0,6.451612903225806,69.44444444444444,1,198,3,3.263968551099836
134,42,2,2,40,230,26862,0,0.0,29.85074626865672,1,142,27,26.992686041879796
91,66,1,1,65,371,41337,0,38.095238095238095,71.42857142857143,1,478,23,23.046791806707706
85,50,2,1,48,280,30412,0,3.8461538461538463,56.47058823529412,0,171,18,18.3460836800639
147,77,3,1,74,407,50064,0,0.0,50.34013605442177,0,143,4,3.724943133512582
150,74,2,2,72,381,47044,0,7.6923076923076925,48.0,0,227,11,10.926514376396668
87,42,1,0,41,217,25177,0,9.523809523809524,47.12643678160919,0,255,23,23.146897898370085
132,65,3,2,62,349,41765,0,0.0,46.96969696969697,0,143,3,3.216424981493631
138,41,1,1,40,217,24779,0,0.0,28.98550724637681,0,199,1,0.7271110150175133
124,123,1,1,122,639,81005,0,19.35483870967742,98.38709677419357,0,395,5,5.040222273997827
101,93,2,2,91,448,58614,0,9.67741935483871,90.0990099009901,0,227,5,4.702729480805161
127,31,1,1,30,170,22389,0,3.225806451612903,23.62204724409449,0,171,7,6.915811653460665
120,2,2,0,0,6,0,0,3.225806451612903,0.0,0,4,17,16.64659370775685
125,60,2,2,58,312,39157,0,9.523809523809524,46.400000000000006,0,228,9,8.961441030574647
144,133,1,1,132,664,83902,0,9.67741935483871,91.66666666666666,0,368,12,12.148993544424414
141,136,1,1,135,721,90846,0,11.538461538461538,95.74468085106383,0,508,17,16.77839601127762
95,14,2,2,12,79,11958,0,33.33333333333333,12.63157894736842,0,60,7,7.0328131376040375
139,129,2,1,127,636,83421,0,19.23076923076924,91.36690647482014,0,256,35,34.42368521847443
101,95,2,1,93,451,60220,0,9.67741935483871,92.07920792079209,0,228,5,4.967459334542369
85,50,2,2,48,283,30412,0,3.8461538461538463,56.47058823529412,0,173,18,17.745191661864524
119,86,1,1,85,406,58193,0,0.0,71.42857142857143,0,537,21,21.020427588342287
109,61,1,1,60,323,41404,0,19.047619047619047,55.04587155963303,0,398,40,39.8209209786453
147,79,3,2,76,417,51178,0,0.0,51.70068027210885,0,146,4,4.515980286732386
150,75,2,2,73,386,47404,0,7.6923076923076925,48.66666666666667,0,230,11,10.890454646176082
129,53,3,3,50,291,33433,0,7.6923076923076925,38.75968992248063,0,118,6,5.949389474819597
85,51,2,2,49,288,30661,0,3.8461538461538463,57.647058823529406,0,175,18,18.140976353488227
95,17,2,1,15,87,14051,0,33.33333333333333,15.789473684210526,0,63,7,7.134342223787328
139,129,2,1,127,642,83421,0,19.23076923076924,91.36690647482014,0,259,35,34.210681609028555
138,41,1,1,40,221,24779,0,0.0,28.98550724637681,0,203,1,0.9815751374842564
132,68,3,3,65,365,43515,0,0.0,49.24242424242424,1,148,3,2.587549687209915
125,50,3,2,47,261,32406,0,32.25806451612903,37.6,1,92,14,14.136065333596392
138,41,1,1,40,221,24779,0,0.0,28.98550724637681,1,204,1,0.9550596923470636
120,2,2,0,0,14,0,0,3.225806451612903,0.0,1,9,17,16.818429377986334
93,2,2,0,0,7,0,0,4.761904761904762,0.0,1,9,24,24.17318005736477
141,12,2,1,10,96,10843,0,22.58064516129032,7.092198581560284,1,37,6,6.374190742427757
144,134,1,1,133,668,84194,0,9.67741935483871,92.36111111111111,1,373,12,12.059803850729809
125,50,3,3,47,263,32406,0,32.25806451612903,37.6,1,93,14,14.09447828780803
141,12,1,1,11,98,11822,0,22.58064516129032,7.801418439716312,0,38,6,6.789869173871423
127,32,1,1,31,177,23318,0,3.225806451612903,24.40944881889764,0,178,7,6.953842961004526
119,87,1,1,86,411,58442,0,0.0,72.26890756302521,0,543,21,21.00683589101915
115,50,1,1,49,251,31555,0,9.523809523809524,42.60869565217392,0,236,28,27.982542597734906
119,87,1,1,86,411,58442,0,0.0,72.26890756302521,0,544,21,21.00683589101915
87,43,1,0,42,224,27897,0,9.523809523809524,48.27586206896552,0,264,23,22.89862165958563
81,23,1,0,22,127,17671,0,4.761904761904762,27.160493827160497,0,124,24,24.310798466225396
140,45,1,1,44,243,28309,0,7.6923076923076925,31.428571428571427,0,237,15,15.066261572111912
138,42,1,1,41,226,25256,0,0.0,29.71014492753623,0,209,1,0.9985288756031564
101,98,1,0,97,464,62410,0,9.67741935483871,96.03960396039604,0,237,5,4.925912986233712
108,87,1,0,86,491,55969,0,35.483870967741936,79.62962962962963,0,490,7,7.085850440856817
129,59,3,3,56,318,36717,0,7.6923076923076925,43.41085271317829,1,127,6,6.279403773536885
93,35,1,1,34,177,23877,0,6.451612903225806,36.55913978494624,1,127,12,12.022961272275792
138,43,1,0,42,227,25770,0,0.0,30.434782608695656,1,211,1,1.1316357617504451
120,3,2,1,1,26,1897,0,3.225806451612903,0.8333333333333334,1,16,17,16.98173721125336
101,98,1,0,97,466,62410,0,9.67741935483871,96.03960396039604,1,240,5,4.911791199036784
89,16,2,1,14,79,10142,0,22.58064516129032,15.730337078651685,1,44,16,16.0624693431741
93,3,2,0,1,17,2862,0,4.761904761904762,1.0752688172043012,0,17,24,24.046275024036262
89,16,2,1,14,81,10142,0,22.58064516129032,15.730337078651685,0,45,16,16.011047623818243
120,4,2,1,2,31,4741,0,3.225806451612903,1.6666666666666667,0,18,17,16.921820171200537
140,45,1,1,44,247,28309,0,7.6923076923076925,31.428571428571427,0,242,15,15.071836230253908
132,72,3,3,69,388,46144,0,0.0,52.27272727272727,0,158,3,2.721729217613259
115,51,1,1,50,257,31900,0,9.523809523809524,43.47826086956522,0,243,28,28.098014827004377
150,78,2,2,76,405,49564,0,7.6923076923076925,50.66666666666667,0,243,11,10.845386005417572
134,47,2,2,45,258,29113,0,0.0,33.582089552238806,0,159,27,26.88828439922669
139,133,1,1,132,659,85993,0,19.23076923076924,94.9640287769784,0,271,35,33.53755368074276
127,35,1,1,34,188,24411,0,3.225806451612903,26.77165354330709,0,187,7,7.048756990120424
109,63,1,1,62,335,42278,0,19.047619047619047,56.88073394495413,0,412,40,39.88300358437279
144,135,1,1,134,679,85102,0,9.67741935483871,93.05555555555556,0,384,12,12.028228960929669
87,44,1,0,43,228,28182,0,9.523809523809524,49.42528735632184,0,272,23,22.995647200232057
134,47,2,2,45,260,29113,0,0.0,33.582089552238806,0,160,27,26.94107843009421
91,69,1,1,68,387,43222,0,38.095238095238095,74.72527472527473,0,497,23,22.856791662459518
93,72,2,2,70,354,43959,0,0.0,75.26881720430107,1,218,24,24.06859935751733
87,44,1,0,43,228,28182,0,9.523809523809524,49.42528735632184,1,274,23,23.02014155360827
95,20,2,2,18,106,15899,0,33.33333333333333,18.94736842105264,1,78,7,6.9055637084182
93,72,2,2,70,354,43959,0,0.0,75.26881720430107,1,219,24,24.067300251059592
125,67,2,2,65,341,43511,0,9.523809523809524,52.0,1,247,9,8.98124058082955
144,136,1,1,135,683,85416,0,9.67741935483871,93.75,1,387,12,11.9642312972057
91,69,1,1,68,387,43222,0,38.095238095238095,74.72527472527473,1,499,23,23.11813170696384
120,6,2,1,4,41,6243,0,3.225806451612903,3.333333333333333,0,24,17,16.887126737850352
129,62,3,3,59,339,38401,0,7.6923076923076925,45.73643410852713,0,136,6,5.6160666255967016
87,44,1,0,43,229,28182,0,9.523809523809524,49.42528735632184,0,276,23,23.0254387254479
134,49,2,2,47,266,29841,0,0.0,35.07462686567165,0,164,27,26.90271507858212
150,81,3,2,78,413,50460,0,7.6923076923076925,52.0,0,249,11,10.638384072364182
87,44,1,0,43,229,28182,0,9.523809523809524,49.42528735632184,0,277,23,23.0254387254479
140,47,1,1,46,256,29698,0,7.6923076923076925,32.857142857142854,0,250,15,14.94510719764709
144,136,1,1,135,685,85416,0,9.67741935483871,93.75,0,390,12,11.992039594499332
93,37,1,1,36,189,24453,0,6.451612903225806,38.70967741935484,0,138,12,11.830480132220842
139,135,1,1,134,665,87654,0,19.23076923076924,96.40287769784172,0,278,35,35.51893729601075
93,4,2,0,2,31,3267,0,4.761904761904762,2.1505376344086025,0,27,24,23.902515949437188
115,51,1,1,50,262,31900,0,9.523809523809524,43.47826086956522,0,251,28,27.456033365919
147,91,3,2,88,485,57864,0,0.0,59.863945578231295,0,167,4,4.701753921156936
150,81,3,2,78,417,50460,0,7.6923076923076925,52.0,0,251,11,10.599995177202269
135,1,1,0,0,1,0,0,3.225806451612903,0.0,0,0,9,9.384365777522774
140,47,1,1,46,257,29698,0,7.6923076923076925,32.857142857142854,0,252,15,14.94510719764709
129,66,3,2,63,354,40708,0,7.6923076923076925,48.837209302325576,0,140,6,6.282945786909707
134,50,2,2,48,274,30272,0,0.0,35.82089552238806,0,168,27,27.216380395720776
132,78,3,2,75,414,48958,0,0.0,56.81818181818182,0,168,3,2.232186092096029
125,63,3,3,60,318,40198,0,32.25806451612903,48.0,0,112,14,13.88363063045226
138,1,1,0,0,2,0,0,3.225806451612903,0.0,1,1,2,3.597299426264229
132,78,3,3,75,417,48958,0,0.0,56.81818181818182,1,169,3,3.418639799848691
91,70,1,1,69,392,44101,0,38.095238095238095,75.82417582417582,1,505,23,23.05292794867616
93,37,1,1,36,191,24453,0,6.451612903225806,38.70967741935484,1,141,12,11.76021013032529
135,55,2,1,53,272,34586,0,0.0,39.25925925925926,1,197,25,25.652375388313672
93,74,2,2,72,362,45131,0,0.0,77.41935483870968,1,226,24,23.896264143601243
125,64,3,2,61,325,41047,0,32.25806451612903,48.8,1,114,14,14.038927894564452
139,1,1,0,0,2,0,0,3.8461538461538463,0.0,1,2,30,18.70444866831663
125,70,2,2,68,354,44983,0,9.523809523809524,54.400000000000006,0,255,9,8.937357187518288
119,89,1,1,88,425,59550,0,0.0,73.94957983193278,0,563,21,20.93083905157779
91,70,1,1,69,393,44101,0,38.095238095238095,75.82417582417582,0,507,23,23.05526087384329
89,21,2,2,19,106,12863,0,22.58064516129032,21.34831460674157,0,59,16,15.925570892946569
127,40,2,1,38,204,26003,0,3.225806451612903,29.92125984251969,0,199,7,6.637135139870921
108,90,1,1,89,507,57916,0,35.483870967741936,82.4074074074074,0,508,7,6.790168787508961
132,79,3,3,76,423,49713,0,0.0,57.57575757575758,0,172,3,2.1794362351133287
115,54,2,1,52,267,32834,0,9.523809523809524,45.21739130434783,0,257,28,28.286616149491024
108,90,1,1,89,508,57916,0,35.483870967741936,82.4074074074074,0,509,7,6.750976366147157
138,45,1,1,44,239,26573,0,0.0,31.88405797101449,0,229,1,0.9575790697779354
81,26,1,0,25,143,19447,0,4.761904761904762,30.8641975308642,0,145,24,23.92423488312467
120,10,2,1,8,59,8518,0,3.225806451612903,6.666666666666667,0,34,17,16.977917445439246
93,76,2,2,74,370,46659,0,0.0,79.56989247311827,0,230,24,23.888245771577445
140,48,1,1,47,263,30544,0,7.6923076923076925,33.57142857142857,0,258,15,14.989326467573632
95,24,2,1,22,124,18053,0,33.33333333333333,23.157894736842103,0,90,7,7.029609179638797
139,136,1,1,135,671,88566,0,19.23076923076924,97.12230215827336,0,286,35,34.89323142156577
138,3,3,0,0,13,0,0,3.225806451612903,0.0,0,7,2,5.314771458089538
144,122,3,2,119,672,74173,0,6.451612903225806,82.63888888888889,0,231,3,1.9397661875095336
140,48,1,1,47,264,30544,0,7.6923076923076925,33.57142857142857,0,259,15,14.989326467573632
125,71,2,2,69,360,45745,0,9.523809523809524,55.2,1,260,9,8.968767149937563
125,67,3,2,64,343,42433,0,32.25806451612903,51.2,1,120,14,13.969788558406847
141,23,2,2,21,150,16708,0,22.58064516129032,14.893617021276595,1,65,6,5.842446734235423
132,82,3,2,79,436,51123,0,0.0,59.84848484848485,1,177,3,2.955567026161092
139,3,3,0,0,18,0,0,3.8461538461538463,0.0,1,9,30,13.788749244083604
135,2,2,0,0,19,0,0,3.225806451612903,0.0,0,10,9,8.623622560754896
144,124,3,3,121,681,75305,0,6.451612903225806,84.02777777777779,0,234,3,3.734959768263664
93,7,2,0,5,45,5649,0,4.761904761904762,5.376344086021505,0,38,24,24.0784846860674
111,111,1,1,110,519,66780,0,11.538461538461538,99.09909909909908,0,598,9,9.043222015430914
139,3,3,0,0,21,0,0,3.8461538461538463,0.0,0,10,30,11.01738604963016
144,125,3,3,122,683,75916,0,6.451612903225806,84.72222222222221,0,235,3,3.144421951861162
135,56,2,2,54,284,35558,0,0.0,40.0,0,207,25,25.360335676495893
85,66,2,1,64,351,41898,0,3.8461538461538463,75.29411764705883,0,208,18,18.04111468081443
111,111,1,1,110,520,66780,0,11.538461538461538,99.09909909909908,0,600,9,9.043222015430914
150,85,3,2,82,449,52441,0,7.6923076923076925,54.66666666666666,0,264,11,11.240409219556945
87,45,1,1,44,240,28894,0,9.523809523809524,50.57471264367817,0,292,23,22.94385234631933
134,56,2,2,54,300,33434,0,0.0,40.298507462686565,0,180,27,26.8350404779974
141,140,1,1,139,751,93393,0,11.538461538461538,98.58156028368792,0,544,17,17.185235986242517
95,25,2,2,23,131,18338,0,33.33333333333333,24.21052631578948,0,96,7,6.972264138015603
132,82,3,3,79,447,51123,0,0.0,59.84848484848485,0,181,3,3.939839595291645
95,25,2,2,23,133,18338,0,33.33333333333333,24.21052631578948,0,97,7,7.0026172045397885
119,91,1,1,90,434,61095,0,0.0,75.63025210084034,0,574,21,20.99296804120037
134,56,2,2,54,300,33434,0,0.0,40.298507462686565,0,182,27,26.77604551050696
93,8,2,1,6,52,6450,0,4.761904761904762,6.451612903225806,1,43,24,23.947130102680102
141,25,2,1,23,162,17986,0,22.58064516129032,16.312056737588655,1,71,6,6.4163119800812325
144,140,1,1,139,698,88422,0,9.67741935483871,96.5277777777778,1,407,12,11.949741081683172
119,91,1,1,90,434,61095,0,0.0,75.63025210084034,1,575,21,20.99773131039707
144,140,1,1,139,699,88422,0,9.67741935483871,96.5277777777778,1,408,12,11.949741081683172
93,41,1,0,40,209,27099,0,6.451612903225806,43.01075268817204,1,156,12,11.999717987067712
138,46,1,1,45,246,27137,0,0.0,32.608695652173914,1,240,1,1.0548324520384682
138,47,1,0,46,248,27958,0,0.0,33.33333333333333,0,241,1,1.3179355584031924
120,13,2,2,11,80,9938,0,3.225806451612903,9.166666666666666,0,46,17,17.05714880579167
93,81,2,2,79,390,49780,0,0.0,84.94623655913979,0,242,24,24.01708231171166
140,50,1,1,49,274,32100,0,7.6923076923076925,35.0,0,270,15,15.292914212652036
125,74,3,3,71,375,46670,0,32.25806451612903,56.8,0,130,14,12.936767936907287
115,3,2,1,1,22,1957,0,4.761904761904762,0.8695652173913043,0,19,46,45.75398098677529
147,103,3,2,100,548,64643,0,0.0,68.02721088435374,0,187,4,3.2932575492499865
129,76,3,3,73,406,46999,0,7.6923076923076925,56.58914728682171,0,159,6,6.917611565039167
132,86,3,3,83,465,53531,0,0.0,62.87878787878788,0,187,3,4.170311751334751
141,141,1,1,140,756,94227,0,11.538461538461538,99.29078014184395,0,551,17,16.17872256682695
95,27,2,1,25,142,19542,0,33.33333333333333,26.31578947368421,0,103,7,7.008354479344931
138,47,1,1,46,250,27958,0,0.0,33.33333333333333,0,243,1,1.0551596490693242
89,26,2,2,24,134,15572,0,22.58064516129032,26.96629213483146,0,75,16,15.852754746916403
109,66,1,1,65,354,44591,0,19.047619047619047,59.63302752293578,0,440,40,39.97717644008823
115,55,2,1,53,286,33661,0,9.523809523809524,46.08695652173913,0,272,28,28.109159466080897
85,69,2,0,67,365,44495,0,3.8461538461538463,78.82352941176471,0,216,18,17.70082190799782
138,47,1,1,46,251,27958,0,0.0,33.33333333333333,0,244,1,1.0748965919044764
93,10,2,0,8,62,8088,0,4.761904761904762,8.60215053763441,0,49,24,23.97077731814666
115,56,2,2,54,289,34081,0,9.523809523809524,46.95652173913044,0,273,28,28.805792379602067
144,140,1,1,139,701,88422,0,9.67741935483871,96.5277777777778,0,413,12,11.96322505456756
109,66,1,1,65,354,44591,0,19.047619047619047,59.63302752293578,1,442,40,39.97637153959455
147,106,3,1,103,560,66609,0,0.0,70.06802721088435,1,190,4,4.003573914572783
87,47,1,1,46,249,29661,0,9.523809523809524,52.87356321839081,1,302,23,22.92219063208792
144,134,2,1,132,721,82361,0,6.451612903225806,91.66666666666666,1,247,3,3.1080349746639087
141,30,2,0,28,182,20502,0,22.58064516129032,19.8581560283688,1,79,6,6.209467050471872
119,92,1,1,91,439,61922,0,0.0,76.47058823529412,1,583,21,21.034744990971163
139,6,3,0,3,52,4510,0,3.8461538461538463,2.158273381294964,1,23,30,25.189215313502658
93,10,2,1,8,64,8088,0,4.761904761904762,8.60215053763441,0,52,24,23.96187556669561
140,51,2,1,49,281,32100,0,7.6923076923076925,35.0,0,276,15,15.1393513553992
139,6,3,1,3,55,4510,0,3.8461538461538463,2.158273381294964,0,24,30,19.19620766013891
115,57,2,1,55,293,35430,0,9.523809523809524,47.82608695652174,0,277,28,28.049732144232408
85,70,2,2,68,370,44743,0,3.8461538461538463,80.0,0,221,18,18.03130529049328
81,28,1,1,27,156,20682,0,4.761904761904762,33.33333333333333,0,165,24,24.09232369796497
93,83,1,1,82,402,51296,0,0.0,88.17204301075269,0,250,24,24.13888778507568
85,71,2,1,69,372,45468,0,3.8461538461538463,81.17647058823529,0,222,18,18.093117567011877
147,108,3,1,105,574,67721,0,0.0,71.42857142857143,0,194,4,4.651465056181635
108,96,1,1,95,532,62142,0,35.483870967741936,87.96296296296296,0,530,7,7.313264578950807
93,11,2,1,9,70,8579,0,4.761904761904762,9.67741935483871,0,55,24,23.959920611835926
81,29,1,0,28,159,21027,0,4.761904761904762,34.5679012345679,0,167,24,24.08352033513781
89,32,2,2,30,154,18738,1,22.58064516129032,33.70786516853933,0,84,16,15.896494123149536
140,52,2,1,50,291,32629,0,7.6923076923076925,35.714285714285715,1,281,15,15.22432393054602
115,57,2,1,55,299,35430,0,9.523809523809524,47.82608695652174,1,281,28,27.93075694734013
147,109,3,3,106,581,68546,0,0.0,72.10884353741497,1,197,4,4.421313969710766
138,48,1,1,47,257,28182,0,0.0,34.05797101449276,1,253,1,1.134589611978086
127,46,1,0,45,240,31483,0,3.225806451612903,35.43307086614173,1,225,7,7.081065098529294
120,17,2,2,15,104,11473,0,3.225806451612903,12.5,1,58,17,17.186112696315618
93,83,1,1,82,405,51296,0,0.0,88.17204301075269,1,254,24,24.178933261677926
150,90,2,2,88,479,58333,0,7.6923076923076925,58.66666666666666,1,282,11,10.729904320529135
